Number of sequences in alignment file:	77
Neff:	26.707269615489427
Alignment sequence length:	298
|Train : Update 141000. Negative ELBO : 1114.036, BCE: 691.230, KLD_latent: 135.816, KLD_decoder_params_norm: 286.990, Time: 4553.46 |
|Train : Update 142000. Negative ELBO : 1094.314, BCE: 673.566, KLD_latent: 135.620, KLD_decoder_params_norm: 285.128, Time: 4574.40 |
|Train : Update 143000. Negative ELBO : 1092.785, BCE: 674.184, KLD_latent: 135.493, KLD_decoder_params_norm: 283.108, Time: 4596.02 |
|Train : Update 144000. Negative ELBO : 1097.080, BCE: 681.241, KLD_latent: 134.727, KLD_decoder_params_norm: 281.111, Time: 4617.66 |
|Train : Update 145000. Negative ELBO : 1093.482, BCE: 678.852, KLD_latent: 134.989, KLD_decoder_params_norm: 279.642, Time: 4637.37 |
|Train : Update 146000. Negative ELBO : 1087.650, BCE: 675.832, KLD_latent: 134.056, KLD_decoder_params_norm: 277.762, Time: 4658.97 |
|Train : Update 147000. Negative ELBO : 1103.806, BCE: 692.929, KLD_latent: 134.431, KLD_decoder_params_norm: 276.446, Time: 4680.68 |
|Train : Update 148000. Negative ELBO : 1079.524, BCE: 670.854, KLD_latent: 133.917, KLD_decoder_params_norm: 274.753, Time: 4703.48 |
|Train : Update 149000. Negative ELBO : 1092.926, BCE: 685.654, KLD_latent: 133.791, KLD_decoder_params_norm: 273.482, Time: 4725.06 |
|Train : Update 150000. Negative ELBO : 1088.075, BCE: 682.518, KLD_latent: 133.815, KLD_decoder_params_norm: 271.743, Time: 4745.10 |
|Train : Update 151000. Negative ELBO : 1115.972, BCE: 712.043, KLD_latent: 133.151, KLD_decoder_params_norm: 270.777, Time: 4767.45 |
|Train : Update 152000. Negative ELBO : 1097.208, BCE: 694.417, KLD_latent: 133.162, KLD_decoder_params_norm: 269.630, Time: 4788.86 |
|Train : Update 153000. Negative ELBO : 1083.263, BCE: 681.742, KLD_latent: 132.846, KLD_decoder_params_norm: 268.676, Time: 4809.32 |
|Train : Update 154000. Negative ELBO : 1076.203, BCE: 676.464, KLD_latent: 132.435, KLD_decoder_params_norm: 267.304, Time: 4829.03 |
|Train : Update 155000. Negative ELBO : 1067.435, BCE: 669.274, KLD_latent: 132.011, KLD_decoder_params_norm: 266.151, Time: 4849.61 |
|Train : Update 156000. Negative ELBO : 1071.265, BCE: 674.393, KLD_latent: 131.365, KLD_decoder_params_norm: 265.507, Time: 4870.12 |
|Train : Update 157000. Negative ELBO : 1078.583, BCE: 682.986, KLD_latent: 131.288, KLD_decoder_params_norm: 264.309, Time: 4891.47 |
|Train : Update 158000. Negative ELBO : 1071.186, BCE: 677.226, KLD_latent: 130.781, KLD_decoder_params_norm: 263.180, Time: 4914.06 |
|Train : Update 159000. Negative ELBO : 1077.066, BCE: 683.622, KLD_latent: 130.994, KLD_decoder_params_norm: 262.449, Time: 4936.89 |
|Train : Update 160000. Negative ELBO : 1070.592, BCE: 678.580, KLD_latent: 130.602, KLD_decoder_params_norm: 261.409, Time: 4958.79 |
|Train : Update 161000. Negative ELBO : 1068.382, BCE: 677.405, KLD_latent: 130.240, KLD_decoder_params_norm: 260.737, Time: 4980.61 |
|Train : Update 162000. Negative ELBO : 1048.658, BCE: 658.560, KLD_latent: 130.028, KLD_decoder_params_norm: 260.070, Time: 5001.47 |
|Train : Update 163000. Negative ELBO : 1071.506, BCE: 682.749, KLD_latent: 129.502, KLD_decoder_params_norm: 259.254, Time: 5021.90 |
|Train : Update 164000. Negative ELBO : 1058.770, BCE: 671.162, KLD_latent: 129.150, KLD_decoder_params_norm: 258.458, Time: 5041.65 |
|Train : Update 165000. Negative ELBO : 1061.476, BCE: 675.163, KLD_latent: 128.888, KLD_decoder_params_norm: 257.424, Time: 5061.90 |
|Train : Update 166000. Negative ELBO : 1086.811, BCE: 701.093, KLD_latent: 129.023, KLD_decoder_params_norm: 256.695, Time: 5083.32 |
|Train : Update 167000. Negative ELBO : 1070.923, BCE: 686.201, KLD_latent: 128.232, KLD_decoder_params_norm: 256.489, Time: 5104.53 |
|Train : Update 168000. Negative ELBO : 1053.581, BCE: 670.403, KLD_latent: 127.513, KLD_decoder_params_norm: 255.664, Time: 5126.57 |
